,image_Height,image_Width,image_Format,image_mode,image_Animated,image_Frames,image_id,class,Xmin,Xmax,Ymin,Ymax,width,height
3171,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2165,2235,1992,2068,70,76
3172,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2047,2104,2166,2265,57,99
3173,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2362,2427,2244,2319,65,75
3174,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1237,1310,495,562,73,67
3175,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2148,2206,190,237,58,47
3176,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,95,190,1574,1689,95,115
3177,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2322,2489,716,910,167,194
3178,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1581,1664,1089,1183,83,94
3179,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1317,1459,1112,1264,142,152
3180,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,916,1082,1255,1423,166,168
3181,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,649,851,1351,1544,202,193
3182,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,458,619,1433,1620,161,187
3183,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,234,418,1497,1698,184,201
3184,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2405,2498,1239,1348,93,109
3185,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2285,2376,1293,1413,91,120
3186,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2119,2247,1326,1473,128,147
3187,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1877,1992,1415,1564,115,149
3188,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1725,1833,1443,1561,108,118
3189,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1624,1717,1530,1625,93,95
3190,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1217,1307,1707,1804,90,97
3191,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,953,1113,1752,1918,160,166
3192,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,767,927,1834,2006,160,172
3193,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,587,675,1921,2039,88,118
3194,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,462,558,1977,2093,96,116
3195,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,327,417,2034,2153,90,119
3196,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2375,2447,1499,1593,72,94
3197,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2218,2308,1557,1651,90,94
3198,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,2111,2197,1622,1720,86,98
3199,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1984,2069,1642,1755,85,113
3200,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1838,1925,1699,1801,87,102
3201,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,1735,1801,1775,1860,66,85
3202,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Truncated_airplane,2478,2559,1735,1839,81,104
3203,2560,2560,JPEG,RGB,False,1,22291e0b-ebe2-4f3f-b53e-4e709179300a.jpg,Airplane,838,1045,2267,2472,207,205
3204,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,609,699,398,501,90,103
3205,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,888,975,396,498,87,102
3206,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,988,1075,399,498,87,99
3207,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1196,1281,401,488,85,87
3208,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1685,1771,401,495,86,94
3209,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1611,1710,125,214,99,89
3210,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1785,1871,663,762,86,99
3211,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2098,2184,667,772,86,105
3212,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1592,1679,715,793,87,78
3213,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1090,1175,673,764,85,91
3214,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,889,970,673,756,81,83
3215,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,795,879,672,758,84,86
3216,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2331,2422,1269,1372,91,103
3217,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2493,2545,1432,1502,52,70
3218,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2425,2478,1433,1505,53,72
3219,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2259,2318,1444,1516,59,72
3220,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2119,2186,1436,1514,67,78
3221,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1924,2007,1418,1519,83,101
3222,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1801,1887,1424,1522,86,98
3223,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1618,1703,1420,1516,85,96
3224,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1337,1413,1419,1512,76,93
3225,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1199,1275,1426,1514,76,88
3226,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1098,1186,1414,1511,88,97
3227,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,990,1066,1413,1511,76,98
3228,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,891,969,1418,1516,78,98
3229,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,791,886,1406,1524,95,118
3230,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,907,988,1762,1852,81,90
3231,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1002,1084,1764,1855,82,91
3232,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1127,1266,1732,1861,139,129
3233,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1308,1399,1730,1846,91,116
3234,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1789,1868,1758,1847,79,89
3235,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,1892,1984,1925,2058,92,133
3236,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2262,2330,1775,1851,68,76
3237,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,2491,2546,1784,1862,55,78
3238,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,491,573,1422,1513,82,91
3239,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,406,483,1413,1508,77,95
3240,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,391,479,1759,1858,88,99
3241,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,492,567,1767,1859,75,92
3242,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,577,662,1760,1854,85,94
3243,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,675,760,1759,1851,85,92
3244,2560,2560,JPEG,RGB,False,1,eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Truncated_airplane,1575,1677,2492,2557,102,65
3245,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,624,717,555,642,93,87
3246,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,538,679,663,784,141,121
3247,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,469,611,788,920,142,132
3248,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,906,984,641,710,78,69
3249,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,903,980,730,807,77,77
3250,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,722,879,922,1059,157,137
3251,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,390,547,922,1056,157,134
3252,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,653,786,1079,1199,133,120
3253,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,489,565,1162,1242,76,80
3254,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,911,991,1354,1436,80,82
3255,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1331,1408,1032,1111,77,79
3256,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1539,1614,1586,1677,75,91
3257,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1878,2008,1220,1348,130,128
3258,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1911,1992,983,1079,81,96
3259,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2154,2229,535,624,75,89
3260,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1710,1779,1710,1799,69,89
3261,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1906,1985,1880,1968,79,88
3262,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2064,2127,2203,2258,63,55
3263,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2254,2335,2242,2343,81,101
3264,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1834,1912,94,173,78,79
3265,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1929,1987,156,232,58,76
3266,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2014,2085,197,286,71,89
3267,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2104,2195,334,413,91,79
3268,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1714,1792,333,433,78,100
3269,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1809,1904,373,495,95,122
3270,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1917,1980,441,521,63,80
3271,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1818,1901,697,787,83,90
3272,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1845,1920,804,872,75,68
3273,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1819,1893,876,960,74,84
3274,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,1751,1815,942,1020,64,78
3275,2560,2560,JPEG,RGB,False,1,eeb3f271-15f5-4977-a921-f4636efc6434.jpg,Airplane,2339,2376,249,286,37,37
3276,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Truncated_airplane,2491,2558,1590,1712,67,122
3277,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,2315,2450,1468,1601,135,133
3278,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,2286,2426,988,1122,140,134
3279,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,2381,2512,843,976,131,133
3280,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Truncated_airplane,2461,2559,714,833,98,119
3281,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1594,1731,1106,1242,137,136
3282,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1754,1827,822,883,73,61
3283,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1884,1958,608,669,74,61
3284,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1652,1724,569,632,72,63
3285,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1339,1469,947,1084,130,137
3286,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1259,1300,953,1008,41,55
3287,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1278,1307,910,942,29,32
3288,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1311,1345,876,913,34,37
3289,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1275,1309,864,901,34,37
3290,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1225,1271,832,888,46,56
3291,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1192,1238,883,941,46,58
3292,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1076,1105,715,747,29,32
3293,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1044,1078,739,778,34,39
3294,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1081,1117,739,780,36,41
3295,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1061,1091,789,823,30,34
3296,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,1020,1057,777,826,37,49
3297,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,930,993,676,752,63,76
3298,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,874,926,636,690,52,54
3299,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,802,838,638,678,36,40
3300,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,765,809,549,605,44,56
3301,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,732,766,554,598,34,44
3302,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,730,764,515,559,34,44
3303,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,698,732,575,613,34,38
3304,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,620,682,503,574,62,71
3305,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,407,469,356,436,62,80
3306,2560,2560,JPEG,RGB,False,1,c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,255,366,272,409,111,137
3307,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,10,180,354,537,170,183
3308,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,237,403,347,536,166,189
3309,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,552,699,487,631,147,144
3310,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,283,467,576,737,184,161
3311,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,270,454,1018,1183,184,165
3312,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,565,708,1224,1344,143,120
3313,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,645,813,1049,1200,168,151
3314,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,725,883,868,1010,158,142
3315,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,804,973,680,829,169,149
3316,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,916,1092,513,663,176,150
3317,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1295,1480,851,1005,185,154
3318,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1480,1666,698,853,186,155
3319,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1521,1705,478,637,184,159
3320,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1632,1781,297,431,149,134
3321,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1858,2025,827,993,167,166
3322,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1949,2045,1088,1187,96,99
3323,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2071,2166,1104,1219,95,115
3324,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2010,2154,1472,1630,144,158
3325,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1889,1989,1489,1599,100,110
3326,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2225,2396,1487,1651,171,164
3327,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1411,1560,1559,1714,149,155
3328,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1359,1446,1736,1823,87,87
3329,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1166,1329,1752,1914,163,162
3330,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,862,1032,1728,1890,170,162
3331,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,835,980,1443,1561,145,118
3332,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,749,828,2086,2186,79,100
3333,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,854,989,2119,2275,135,156
3334,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1180,1274,2142,2250,94,108
3335,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1327,1431,2225,2315,104,90
3336,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1402,1506,2333,2439,104,106
3337,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1511,1581,2428,2511,70,83
3338,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1629,1728,2413,2507,99,94
3339,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1750,1845,2425,2532,95,107
3340,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1874,1971,2427,2524,97,97
3341,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2224,2320,2447,2551,96,104
3342,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2111,2194,2439,2543,83,104
3343,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1987,2104,2005,2101,117,96
3344,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,1868,1962,1841,1939,94,98
3345,2560,2560,JPEG,RGB,False,1,bd4fba16-ec59-4163-a896-db2274b86a8b.jpg,Airplane,2264,2348,2185,2280,84,95
3346,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1148,1248,847,922,100,75
3347,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,937,1038,1035,1126,101,91
3348,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,544,608,926,983,64,57
3349,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,555,632,1191,1274,77,83
3350,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,569,630,1449,1513,61,64
3351,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1144,1244,1301,1388,100,87
3352,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,928,1030,1233,1307,102,74
3353,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,932,1028,1330,1413,96,83
3354,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,804,873,1350,1447,69,97
3355,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1144,1242,1422,1497,98,75
3356,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1150,1248,1566,1651,98,85
3357,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,932,1033,1703,1780,101,77
3358,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1141,1251,1757,1844,110,87
3359,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,1147,1248,1856,1947,101,91
3360,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,847,948,1812,1887,101,75
3361,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,528,631,1772,1865,103,93
3362,2560,2560,JPEG,RGB,False,1,ae2fddcd-a2b4-4f32-b86d-ac2c2b03d77d.jpg,Airplane,937,1039,1927,2008,102,81
